,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Day,DayOfWeek,Lag_1,Lag_2,Lag_3,Rolling_Mean_3,Rolling_Std_3,IsSuperBowl,IsLaborDay,IsThanksgiving,IsChristmas
1691,12,2012-05-11,1041995.22,0,77.27,4.186,131.1453333,11.627,2012,5,19,11,4,1073433.69,1004252.38,1006486.96,1028057.6766666668,39312.66051114867,0,0,0,0
1692,12,2012-05-18,1020486.05,0,84.51,4.11,131.0983226,11.627,2012,5,20,18,4,1041995.22,1073433.69,1004252.38,1039893.7633333333,34638.49741863768,0,0,0,0
1693,12,2012-05-25,991514.21,0,83.84,4.293,131.0287742,11.627,2012,5,21,25,4,1020486.05,1041995.22,1073433.69,1045304.9866666668,26628.538486626392,0,0,0,0
1694,12,2012-06-01,981345.2,0,78.11,4.277,130.9592258,11.627,2012,6,22,1,4,991514.21,1020486.05,1041995.22,1017998.4933333335,25332.272821108752,0,0,0,0
1695,12,2012-06-08,1086231.47,0,84.83,4.103,130.8896774,11.627,2012,6,23,8,4,981345.2,991514.21,1020486.05,997781.8200000002,20309.203234382607,0,0,0,0
1696,12,2012-06-15,1019555.51,0,85.94,4.144,130.8295333,11.627,2012,6,24,15,4,1086231.47,981345.2,991514.21,1019696.9600000001,57844.472136935794,0,0,0,0
1697,12,2012-06-22,981386.25,0,91.61,4.014,130.7929,11.627,2012,6,25,22,4,1019555.51,1086231.47,981345.2,1029044.0600000002,53083.0184188474,0,0,0,0
1698,12,2012-06-29,943124.74,0,90.47,3.875,130.7562667,11.627,2012,6,26,29,4,981386.25,1019555.51,1086231.47,1029057.7433333335,53064.577336991235,0,0,0,0
1699,12,2012-07-06,1014898.78,0,89.13,3.765,130.7196333,10.926,2012,7,27,6,4,943124.74,981386.25,1019555.51,981355.5000000001,38215.394278627275,0,0,0,0
1700,12,2012-07-13,960312.75,0,95.61,3.723,130.683,10.926,2012,7,28,13,4,1014898.78,943124.74,981386.25,979803.2566666668,35913.1954217566,0,0,0,0
1701,12,2012-07-20,941550.34,0,85.53,3.726,130.7012903,10.926,2012,7,29,20,4,960312.75,1014898.78,943124.74,972778.7566666668,37475.71475157368,0,0,0,0
1702,12,2012-07-27,916967.92,0,93.47,3.769,130.7195806,10.926,2012,7,30,27,4,941550.34,960312.75,1014898.78,972253.9566666669,38104.366220963704,0,0,0,0
1703,12,2012-08-03,958667.23,0,88.16,3.76,130.737871,10.926,2012,8,31,3,4,916967.92,941550.34,960312.75,939610.3366666669,21737.439629203975,0,0,0,0
1704,12,2012-08-10,984689.9,0,95.91,3.811,130.7561613,10.926,2012,8,32,10,4,958667.23,916967.92,941550.34,939061.8300000001,20960.7400903488,0,0,0,0
1705,12,2012-08-17,1005003.12,0,94.87,4.002,130.7909677,10.926,2012,8,33,17,4,984689.9,958667.23,916967.92,953441.6833333336,34162.06078759315,0,0,0,0
1706,12,2012-08-24,1048101.39,0,85.32,4.055,130.8381613,10.926,2012,8,34,24,4,1005003.12,984689.9,958667.23,982786.7500000001,23226.496947790372,0,0,0,0
1707,12,2012-08-31,1061943.49,0,89.78,4.093,130.8853548,10.926,2012,8,35,31,4,1048101.39,1005003.12,984689.9,1012598.1366666668,32380.81954847469,0,0,0,0
1708,12,2012-09-07,955146.04,1,88.52,4.124,130.9325484,10.926,2012,9,36,7,4,1061943.49,1048101.39,1005003.12,1038349.3333333335,29696.43734283849,0,0,0,0
1709,12,2012-09-14,885892.37,0,83.64,4.133,130.9776667,10.926,2012,9,37,14,4,955146.04,1061943.49,1048101.39,1021730.3066666668,58077.52886234416,0,0,0,0
1710,12,2012-09-21,922735.37,0,82.97,4.125,131.0103333,10.926,2012,9,38,21,4,885892.37,955146.04,1061943.49,967660.6333333334,88690.25029865748,0,0,0,0
1711,12,2012-09-28,880415.67,0,81.22,3.966,131.043,10.926,2012,9,39,28,4,922735.37,885892.37,955146.04,921257.9266666668,34650.46653684146,0,0,0,0
1712,12,2012-10-05,979825.92,0,81.61,3.966,131.0756667,10.199,2012,10,40,5,4,880415.67,922735.37,885892.37,896347.8033333336,23015.78407668532,0,0,0,0
1713,12,2012-10-12,934917.47,0,71.74,4.468,131.1083333,10.199,2012,10,41,12,4,979825.92,880415.67,922735.37,927658.9866666668,49887.68337051682,0,0,0,0
1714,12,2012-10-19,960945.43,0,68.66,4.449,131.1499677,10.199,2012,10,42,19,4,934917.47,979825.92,880415.67,931719.6866666669,49782.21384141044,0,0,0,0
1715,12,2012-10-26,974697.6,0,65.95,4.301,131.1930968,10.199,2012,10,43,26,4,960945.43,934917.47,979825.92,958562.9400000003,22548.8229027956,0,0,0,0
1716,13,2010-02-05,1967220.53,0,31.53,2.666,126.4420645,8.316,2010,2,5,5,4,974697.6,960945.43,934917.47,956853.5000000001,20203.28201181299,0,0,0,0
1717,13,2010-02-12,2030933.46,1,33.16,2.671,126.4962581,8.316,2010,2,6,12,4,1967220.53,974697.6,960945.43,1300954.5200000003,577044.2596594444,1,0,0,0
1718,13,2010-02-19,1970274.64,0,35.7,2.654,126.5262857,8.316,2010,2,7,19,4,2030933.46,1967220.53,974697.6,1657617.1966666665,592283.0539495582,0,0,0,0
1719,13,2010-02-26,1817850.32,0,29.98,2.667,126.5522857,8.316,2010,2,8,26,4,1970274.64,2030933.46,1967220.53,1989476.2100000002,35935.49192845713,0,0,0,0
1720,13,2010-03-05,1939980.43,0,40.65,2.681,126.5782857,8.316,2010,3,9,5,4,1817850.32,1970274.64,2030933.46,1939686.14,109785.4652822857,0,0,0,0
1721,13,2010-03-12,1840686.94,0,37.62,2.733,126.6042857,8.316,2010,3,10,12,4,1939980.43,1817850.32,1970274.64,1909368.4633333336,80691.46614891909,0,0,0,0
1722,13,2010-03-19,1879794.89,0,42.49,2.782,126.6066452,8.316,2010,3,11,19,4,1840686.94,1939980.43,1817850.32,1866172.5633333335,64931.3382710183,0,0,0,0
1723,13,2010-03-26,1882095.98,0,41.48,2.819,126.6050645,8.316,2010,3,12,26,4,1879794.89,1840686.94,1939980.43,1886820.7533333332,50018.21024162002,0,0,0,0
1724,13,2010-04-02,2142482.14,0,42.15,2.842,126.6034839,8.107,2010,4,13,2,4,1882095.98,1879794.89,1840686.94,1867525.9366666668,23271.711590426807,0,0,0,0
1725,13,2010-04-09,1898321.33,0,38.97,2.877,126.6019032,8.107,2010,4,14,9,4,2142482.14,1882095.98,1879794.89,1968124.3366666667,151002.67031152625,0,0,0,0
1726,13,2010-04-16,1819660.44,0,50.39,2.915,126.5621,8.107,2010,4,15,16,4,1898321.33,2142482.14,1882095.98,1974299.8166666671,145875.9264135088,0,0,0,0
1727,13,2010-04-23,1909330.77,0,55.66,2.936,126.4713333,8.107,2010,4,16,23,4,1819660.44,1898321.33,2142482.14,1953487.97,168332.94723370473,0,0,0,0
1728,13,2010-04-30,1785823.37,0,48.33,2.941,126.3805667,8.107,2010,4,17,30,4,1909330.77,1819660.44,1898321.33,1875770.846666667,48903.83670529691,0,0,0,0
1729,13,2010-05-07,2005478.46,0,44.42,2.948,126.2898,8.107,2010,5,18,7,4,1785823.37,1909330.77,1819660.44,1838271.5266666666,63822.40103499485,0,0,0,0
1730,13,2010-05-14,1890273.44,0,50.15,2.962,126.2085484,8.107,2010,5,19,14,4,2005478.46,1785823.37,1909330.77,1900210.866666667,110111.16709185224,0,0,0,0
1731,13,2010-05-21,1853657.6,0,57.71,2.95,126.1843871,8.107,2010,5,20,21,4,1890273.44,2005478.46,1785823.37,1893858.4233333336,109871.4190308291,0,0,0,0
1732,13,2010-05-28,1877358.86,0,53.11,2.908,126.1602258,8.107,2010,5,21,28,4,1853657.6,1890273.44,2005478.46,1916469.8333333333,79228.03576093906,0,0,0,0
1733,13,2010-06-04,2022705.22,0,59.85,2.871,126.1360645,8.107,2010,6,22,4,4,1877358.86,1853657.6,1890273.44,1873763.3,18570.836639945537,0,0,0,0
1734,13,2010-06-11,2037880.96,0,65.24,2.841,126.1119032,8.107,2010,6,23,11,4,2022705.22,1877358.86,1853657.6,1917907.2266666668,91528.14860146925,0,0,0,0
1735,13,2010-06-18,2003435.31,0,58.41,2.819,126.114,8.107,2010,6,24,18,4,2037880.96,2022705.22,1877358.86,1979315.0133333337,88622.05522910153,0,0,0,0
1736,13,2010-06-25,1970340.25,0,71.83,2.82,126.1266,8.107,2010,6,25,25,4,2003435.31,2037880.96,2022705.22,2021340.4966666668,17263.329728306027,0,0,0,0
1737,13,2010-07-02,2018314.71,0,78.82,2.814,126.1392,7.951,2010,7,26,2,4,1970340.25,2003435.31,2037880.96,2003885.5066666668,33772.60553466828,0,0,0,0
1738,13,2010-07-09,1870843.9,0,71.33,2.802,126.1518,7.951,2010,7,27,9,4,2018314.71,1970340.25,2003435.31,1997363.4233333336,24556.833241235396,0,0,0,0
1739,13,2010-07-16,1932231.05,0,77.79,2.791,126.1498065,7.951,2010,7,28,16,4,1870843.9,2018314.71,1970340.25,1953166.2866666669,75220.46738049798,0,0,0,0
1740,13,2010-07-23,1907351.2,0,82.27,2.797,126.1283548,7.951,2010,7,29,23,4,1932231.05,1870843.9,2018314.71,1940463.22,74079.25767508263,0,0,0,0
1741,13,2010-07-30,1817887.23,0,78.94,2.797,126.1069032,7.951,2010,7,30,30,4,1907351.2,1932231.05,1870843.9,1903475.3833333335,30876.560890125118,0,0,0,0
1742,13,2010-08-06,1969121.45,0,81.24,2.802,126.0854516,7.951,2010,8,31,6,4,1817887.23,1907351.2,1932231.05,1885823.1600000001,60135.01203729113,0,0,0,0
1743,13,2010-08-13,1877592.55,0,74.93,2.837,126.064,7.951,2010,8,32,13,4,1969121.45,1817887.23,1907351.2,1898119.9600000002,76038.53739191132,0,0,0,0
1744,13,2010-08-20,1997397.63,0,76.34,2.85,126.0766452,7.951,2010,8,33,20,4,1877592.55,1969121.45,1817887.23,1888200.4100000001,76173.10775518247,0,0,0,0
1745,13,2010-08-27,1908278.27,0,75.31,2.854,126.0892903,7.951,2010,8,34,27,4,1997397.63,1877592.55,1969121.45,1948037.2100000002,62623.66310533384,0,0,0,0
1746,13,2010-09-03,1911852.58,0,65.71,2.868,126.1019355,7.951,2010,9,35,3,4,1908278.27,1997397.63,1877592.55,1927756.1500000001,62232.26779909317,0,0,0,0
1747,13,2010-09-10,1772143.94,1,65.74,2.87,126.1145806,7.951,2010,9,36,10,4,1911852.58,1908278.27,1997397.63,1939176.1600000001,50452.934500485666,0,0,0,0
1748,13,2010-09-17,1790279.74,0,66.84,2.875,126.1454667,7.951,2010,9,37,17,4,1772143.94,1911852.58,1908278.27,1864091.596666667,79649.0589891582,0,0,0,0
1749,13,2010-09-24,1705655.09,0,68.22,2.872,126.1900333,7.951,2010,9,38,24,4,1790279.74,1772143.94,1911852.58,1824758.7533333336,75968.59741359387,0,0,0,0
1750,13,2010-10-01,1765584.48,0,68.74,2.853,126.2346,7.795,2010,10,39,1,4,1705655.09,1790279.74,1772143.94,1756026.2566666668,44555.22005250732,0,0,0,0
1751,13,2010-10-08,1871924.07,0,63.03,2.841,126.2791667,7.795,2010,10,40,8,4,1765584.48,1705655.09,1790279.74,1753839.7700000003,43517.65741213823,0,0,0,0
1752,13,2010-10-15,1851431.06,0,54.12,2.845,126.3266774,7.795,2010,10,41,15,4,1871924.07,1765584.48,1705655.09,1781054.5466666669,84207.09975744208,0,0,0,0
1753,13,2010-10-22,1796949.59,0,56.89,2.849,126.3815484,7.795,2010,10,42,22,4,1851431.06,1871924.07,1765584.48,1829646.5366666669,56417.64965844914,0,0,0,0
1754,13,2010-10-29,1887895.07,0,45.12,2.841,126.4364194,7.795,2010,10,43,29,4,1796949.59,1851431.06,1871924.07,1840101.5733333335,38749.982114979626,0,0,0,0
1755,13,2010-11-05,1854967.66,0,49.96,2.831,126.4912903,7.795,2010,11,44,5,4,1887895.07,1796949.59,1851431.06,1845425.2400000002,45769.23080528959,0,0,0,0
1756,13,2010-11-12,1939964.63,0,42.55,2.831,126.5461613,7.795,2010,11,45,12,4,1854967.66,1887895.07,1796949.59,1846604.1066666667,46045.9754090756,0,0,0,0
1757,13,2010-11-19,1925393.91,0,42.0,2.842,126.6072,7.795,2010,11,46,19,4,1939964.63,1854967.66,1887895.07,1894275.7866666669,42856.229257554856,0,0,0,0
1758,13,2010-11-26,2766400.05,1,28.22,2.83,126.6692667,7.795,2010,11,47,26,4,1925393.91,1939964.63,1854967.66,1906775.4000000001,45454.45977300676,0,0,0,0
1759,13,2010-12-03,2083379.89,0,25.8,2.812,126.7313333,7.795,2010,12,48,3,4,2766400.05,1925393.91,1939964.63,2210586.196666667,481404.0466575446,0,0,0,0
1760,13,2010-12-10,2461468.35,0,36.78,2.817,126.7934,7.795,2010,12,49,10,4,2083379.89,2766400.05,1925393.91,2258391.2833333337,446983.8618191649,0,0,0,0
1761,13,2010-12-17,2771646.81,0,35.21,2.842,126.8794839,7.795,2010,12,50,17,4,2461468.35,2083379.89,2766400.05,2437082.763333333,342162.4283427487,0,0,0,0
1762,13,2010-12-24,3595903.2,0,34.9,2.846,126.9835806,7.795,2010,12,51,24,4,2771646.81,2461468.35,2083379.89,2438831.6833333336,344691.3870404904,0,0,0,0
1763,13,2010-12-31,1675292.0,1,26.79,2.868,127.0876774,7.795,2010,12,52,31,4,3595903.2,2771646.81,2461468.35,2943006.1200000006,586309.318590773,0,0,0,0
1764,13,2011-01-07,1744544.39,0,16.94,2.891,127.1917742,7.47,2011,1,1,7,4,1675292.0,3595903.2,2771646.81,2680947.3366666664,963512.6575393594,0,0,0,0
1765,13,2011-01-14,1682316.31,0,20.6,2.903,127.3009355,7.47,2011,1,2,14,4,1744544.39,1675292.0,3595903.2,2338579.8633333333,1089424.3677626832,0,0,0,0
1766,13,2011-01-21,1770177.37,0,34.8,2.934,127.4404839,7.47,2011,1,3,21,4,1682316.31,1744544.39,1675292.0,1700717.5666666667,38117.29352093515,0,0,0,0
1767,13,2011-01-28,1633663.12,0,31.64,2.96,127.5800323,7.47,2011,1,4,28,4,1770177.37,1682316.31,1744544.39,1732346.0233333334,45182.86819227127,0,0,0,0
1768,13,2011-02-04,1848186.58,0,23.35,2.974,127.7195806,7.47,2011,2,5,4,4,1633663.12,1770177.37,1682316.31,1695385.6000000003,69189.16005482692,0,0,0,0
1769,13,2011-02-11,1944438.9,1,30.83,3.034,127.859129,7.47,2011,2,6,11,4,1848186.58,1633663.12,1770177.37,1750675.6900000002,108583.21861460885,1,0,0,0
1770,13,2011-02-18,2003480.59,0,40.85,3.062,127.99525,7.47,2011,2,7,18,4,1944438.9,1848186.58,1633663.12,1808762.8666666665,159094.52611071008,0,0,0,0
1771,13,2011-02-25,1831933.95,0,33.17,3.12,128.13,7.47,2011,2,8,25,4,2003480.59,1944438.9,1848186.58,1932035.3566666667,78386.49948098867,0,0,0,0
1772,13,2011-03-04,1894960.68,0,34.23,3.23,128.26475,7.47,2011,3,9,4,4,1831933.95,2003480.59,1944438.9,1926617.8133333332,87150.7646053934,0,0,0,0
1773,13,2011-03-11,1852432.58,0,41.28,3.346,128.3995,7.47,2011,3,10,11,4,1894960.68,1831933.95,2003480.59,1910125.0733333335,86772.8733112788,0,0,0,0
1774,13,2011-03-18,1852443.78,0,44.69,3.407,128.5121935,7.47,2011,3,11,18,4,1852432.58,1894960.68,1831933.95,1859775.7366666666,32148.61794842622,0,0,0,0
1775,13,2011-03-25,1807545.43,0,42.38,3.435,128.6160645,7.47,2011,3,12,25,4,1852443.78,1852432.58,1894960.68,1866612.3466666667,24550.377460245094,0,0,0,0
1776,13,2011-04-01,1864238.64,0,42.49,3.487,128.7199355,7.193,2011,4,13,1,4,1807545.43,1852443.78,1852432.58,1837473.93,25918.84190207862,0,0,0,0
1777,13,2011-04-08,1887465.04,0,42.75,3.547,128.8238065,7.193,2011,4,14,8,4,1864238.64,1807545.43,1852443.78,1841409.2833333332,29914.045238623978,0,0,0,0
1778,13,2011-04-15,1950994.04,0,41.72,3.616,128.9107333,7.193,2011,4,15,15,4,1887465.04,1864238.64,1807545.43,1853083.0366666664,41111.08889257665,0,0,0,0
1779,13,2011-04-22,2124316.34,0,47.55,3.655,128.9553,7.193,2011,4,16,22,4,1950994.04,1887465.04,1864238.64,1900899.24,44910.83560252329,0,0,0,0
1780,13,2011-04-29,1895583.12,0,43.85,3.683,128.9998667,7.193,2011,4,17,29,4,2124316.34,1950994.04,1887465.04,1987591.8066666666,122593.56415268862,0,0,0,0
1781,13,2011-05-06,1986380.4,0,47.75,3.744,129.0444333,7.193,2011,5,18,6,4,1895583.12,2124316.34,1950994.04,1990297.8333333333,119324.40073463666,0,0,0,0
1782,13,2011-05-13,1958823.56,0,52.4,3.77,129.089,7.193,2011,5,19,13,4,1986380.4,1895583.12,2124316.34,2002093.2866666664,115173.31543564095,0,0,0,0
1783,13,2011-05-20,1860923.55,0,52.12,3.802,129.0756774,7.193,2011,5,20,20,4,1958823.56,1986380.4,1895583.12,1946929.0266666666,46552.62029423654,0,0,0,0
1784,13,2011-05-27,1866369.93,0,54.62,3.778,129.0623548,7.193,2011,5,21,27,4,1860923.55,1958823.56,1986380.4,1935375.8366666667,65933.31555529854,0,0,0,0
1785,13,2011-06-03,1935593.87,0,52.76,3.752,129.0490323,7.193,2011,6,22,3,4,1866369.93,1860923.55,1958823.56,1895372.3466666667,55017.79820091992,0,0,0,0
1786,13,2011-06-10,1997816.98,0,61.39,3.732,129.0357097,7.193,2011,6,23,10,4,1935593.87,1866369.93,1860923.55,1887629.1166666665,41627.86249038879,0,0,0,0
1787,13,2011-06-17,2086433.49,0,63.35,3.704,129.0432,7.193,2011,6,24,17,4,1997816.98,1935593.87,1866369.93,1933260.26,65754.58949872828,0,0,0,0
1788,13,2011-06-24,2009163.08,0,66.38,3.668,129.0663,7.193,2011,6,25,24,4,2086433.49,1997816.98,1935593.87,2006614.78,75803.68529340772,0,0,0,0
1789,13,2011-07-01,2048035.74,0,74.29,3.613,129.0894,6.877,2011,7,26,1,4,2009163.08,2086433.49,1997816.98,2031137.8499999999,48222.290992396694,0,0,0,0
1790,13,2011-07-08,2021699.38,0,77.3,3.563,129.1125,6.877,2011,7,27,8,4,2048035.74,2009163.08,2086433.49,2047877.4366666668,38635.44823535191,0,0,0,0
1791,13,2011-07-15,1956813.31,0,75.59,3.553,129.1338387,6.877,2011,7,28,15,4,2021699.38,2048035.74,2009163.08,2026299.3999999997,19840.38966010824,0,0,0,0
1792,13,2011-07-22,1987089.36,0,78.5,3.563,129.1507742,6.877,2011,7,29,22,4,1956813.31,2021699.38,2048035.74,2008849.4766666666,46949.15276689374,0,0,0,0
1793,13,2011-07-29,1880785.69,0,77.62,3.574,129.1677097,6.877,2011,7,30,29,4,1987089.36,1956813.31,2021699.38,1988534.0166666666,32467.149469436357,0,0,0,0
1794,13,2011-08-05,2076231.8,0,75.56,3.595,129.1846452,6.877,2011,8,31,5,4,1880785.69,1987089.36,1956813.31,1941562.7866666669,54768.160552634814,0,0,0,0
1795,13,2011-08-12,1970341.38,0,75.95,3.606,129.2015806,6.877,2011,8,32,12,4,2076231.8,1880785.69,1987089.36,1981368.95,97848.5451933511,0,0,0,0
1796,13,2011-08-19,2090340.98,0,76.68,3.578,129.2405806,6.877,2011,8,33,19,4,1970341.38,2076231.8,1880785.69,1975786.2899999998,97836.75568113614,0,0,0,0
1797,13,2011-08-26,2035244.54,0,81.53,3.57,129.2832581,6.877,2011,8,34,26,4,2090340.98,1970341.38,2076231.8,2045638.0533333335,65589.32078748582,0,0,0,0
1798,13,2011-09-02,1953628.82,0,77.0,3.58,129.3259355,6.877,2011,9,35,2,4,2035244.54,2090340.98,1970341.38,2031975.6333333335,60066.54903631669,0,0,0,0
1799,13,2011-09-09,1872921.31,1,70.19,3.619,129.3686129,6.877,2011,9,36,9,4,1953628.82,2035244.54,2090340.98,2026404.78,68783.42598769956,0,0,0,0
1800,13,2011-09-16,1923223.82,0,67.54,3.641,129.4306,6.877,2011,9,37,16,4,1872921.31,1953628.82,2035244.54,1953931.5566666666,81162.03845716071,0,0,0,0
1801,13,2011-09-23,1847430.96,0,63.6,3.648,129.5183333,6.877,2011,9,38,23,4,1923223.82,1872921.31,1953628.82,1916591.3166666667,40760.49702772,0,0,0,0
1802,13,2011-09-30,1835662.69,0,68.28,3.623,129.6060667,6.877,2011,9,39,30,4,1847430.96,1923223.82,1872921.31,1881192.03,38567.38277003976,0,0,0,0
1803,13,2011-10-07,2067232.56,0,60.62,3.592,129.6938,6.392,2011,10,40,7,4,1835662.69,1847430.96,1923223.82,1868772.4900000002,47521.927031340754,0,0,0,0
1804,13,2011-10-14,1929659.07,0,51.74,3.567,129.7706452,6.392,2011,10,41,14,4,2067232.56,1835662.69,1847430.96,1916775.4033333333,130432.51143353173,0,0,0,0
1805,13,2011-10-21,1973544.27,0,54.66,3.579,129.7821613,6.392,2011,10,42,21,4,1929659.07,2067232.56,1835662.69,1944184.7733333334,116466.29648077048,0,0,0,0
1806,13,2011-10-28,1948733.81,0,47.41,3.567,129.7936774,6.392,2011,10,43,28,4,1973544.27,1929659.07,2067232.56,1990145.3,70273.12384892792,0,0,0,0
1807,13,2011-11-04,2036317.54,0,43.51,3.538,129.8051935,6.392,2011,11,44,4,4,1948733.81,1973544.27,1929659.07,1950645.7166666668,22004.982051411745,0,0,0,0
1808,13,2011-11-11,2111592.09,0,33.8,3.513,129.8167097,6.392,2011,11,45,11,4,2036317.54,1948733.81,1973544.27,1986198.54,45142.278986544225,0,0,0,0
1809,13,2011-11-18,2016323.51,0,40.65,3.489,129.8268333,6.392,2011,11,46,18,4,2111592.09,2036317.54,1948733.81,2032214.4800000002,81506.632657459,0,0,0,0
1810,13,2011-11-25,2864170.61,1,38.89,3.445,129.8364,6.392,2011,11,47,25,4,2016323.51,2111592.09,2036317.54,2054744.38,50236.310653637454,0,0,0,0
1811,13,2011-12-02,2051315.66,0,33.94,3.389,129.8459667,6.392,2011,12,48,2,4,2864170.61,2016323.51,2111592.09,2330695.4033333333,464452.2286304899,0,0,0,0
1812,13,2011-12-09,2462779.06,0,24.82,3.341,129.8555333,6.392,2011,12,49,9,4,2051315.66,2864170.61,2016323.51,2310603.2600000002,479722.5457281693,0,0,0,0
1813,13,2011-12-16,2760346.71,0,27.85,3.282,129.8980645,6.392,2011,12,50,16,4,2462779.06,2051315.66,2864170.61,2459421.776666667,406437.8746480232,0,0,0,0
1814,13,2011-12-23,3556766.03,0,24.76,3.186,129.9845484,6.392,2011,12,51,23,4,2760346.71,2462779.06,2051315.66,2424813.81,356036.9048591583,0,0,0,0
1815,13,2011-12-30,1969056.91,1,31.53,3.119,130.0710323,6.392,2011,12,52,30,4,3556766.03,2760346.71,2462779.06,2926630.5999999996,565632.0550389457,0,0,0,0
1816,13,2012-01-06,1865752.78,0,33.8,3.08,130.1575161,6.104,2012,1,1,6,4,1969056.91,3556766.03,2760346.71,2762056.55,793855.9410229295,0,0,0,0
1817,13,2012-01-13,1794962.64,0,25.61,3.056,130.244,6.104,2012,1,2,13,4,1865752.78,1969056.91,3556766.03,2463858.5733333332,947893.964242286,0,0,0,0
1818,13,2012-01-20,1811606.21,0,32.71,3.047,130.2792258,6.104,2012,1,3,20,4,1794962.64,1865752.78,1969056.91,1876590.7766666666,87551.70095728592,0,0,0,0
1819,13,2012-01-27,1733983.09,0,34.32,3.058,130.3144516,6.104,2012,1,4,27,4,1811606.21,1794962.64,1865752.78,1824107.21,37013.74381295591,0,0,0,0
1820,13,2012-02-03,1927780.74,0,31.39,3.077,130.3496774,6.104,2012,2,5,3,4,1733983.09,1811606.21,1794962.64,1780183.9799999997,40867.39266428535,0,0,0,0
1821,13,2012-02-10,2069284.57,1,33.73,3.116,130.3849032,6.104,2012,2,6,10,4,1927780.74,1733983.09,1811606.21,1824456.68,97535.80481439891,1,0,0,0
1822,13,2012-02-17,2214477.06,0,36.57,3.119,130.4546207,6.104,2012,2,7,17,4,2069284.57,1927780.74,1733983.09,1910349.4666666668,168329.0158887027,0,0,0,0
1823,13,2012-02-24,1929768.03,0,35.38,3.145,130.5502069,6.104,2012,2,8,24,4,2214477.06,2069284.57,1927780.74,2070514.1233333333,143352.11483068304,0,0,0,0
1824,13,2012-03-02,1969742.76,0,32.36,3.242,130.6457931,6.104,2012,3,9,2,4,1929768.03,2214477.06,2069284.57,2071176.5533333335,142363.94431730086,0,0,0,0
1825,13,2012-03-09,1986445.65,0,38.24,3.38,130.7413793,6.104,2012,3,10,9,4,1969742.76,1929768.03,2214477.06,2037995.95,154138.5136809153,0,0,0,0
1826,13,2012-03-16,2025582.62,0,52.5,3.529,130.8261935,6.104,2012,3,11,16,4,1986445.65,1969742.76,1929768.03,1961985.4799999997,29124.211525120623,0,0,0,0
1827,13,2012-03-23,1904421.74,0,47.83,3.671,130.8966452,6.104,2012,3,12,23,4,2025582.62,1986445.65,1969742.76,1993923.6766666665,28661.178505431657,0,0,0,0
1828,13,2012-03-30,1948982.7,0,53.2,3.734,130.9670968,6.104,2012,3,13,30,4,1904421.74,2025582.62,1986445.65,1972150.0033333332,61832.54681639939,0,0,0,0
1829,13,2012-04-06,2271614.76,0,48.85,3.793,131.0375484,5.965,2012,4,14,6,4,1948982.7,1904421.74,2025582.62,1959662.3533333335,61282.38700539367,0,0,0,0
1830,13,2012-04-13,2057637.86,0,51.7,3.833,131.108,5.965,2012,4,15,13,4,2271614.76,1948982.7,1904421.74,2041673.0666666664,200377.90930832463,0,0,0,0
1831,13,2012-04-20,1955689.12,0,50.24,3.845,131.1173333,5.965,2012,4,16,20,4,2057637.86,2271614.76,1948982.7,2092745.1066666665,164156.177499783,0,0,0,0
1832,13,2012-04-27,1970121.65,0,64.8,3.842,131.1266667,5.965,2012,4,17,27,4,1955689.12,2057637.86,2271614.76,2094980.5799999998,161239.2990405716,0,0,0,0
1833,13,2012-05-04,1995994.51,0,54.41,3.831,131.136,5.965,2012,5,18,4,4,1970121.65,1955689.12,2057637.86,1994482.8766666667,55167.8205154077,0,0,0,0
